pnl,nb_trades,roi,win_rate,drawdown,drawdown_pct,min_market_pnl,take_profit_market_pnl,trail_stop_market_pnl,trade_start_hour,trade_cutoff_hour,min_escape_time,max_trades_per_day,stop_echappee_threshold,start_echappee_threshold,top_n_threshold,trade_value_eur,trade_interval_minutes,max_pnl_timeout_minutes,max_trade_duration_minutes
701.3843213021755,111,6.318777669388969,61.111111111111114,125.0116548538208,17.82355993098431,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,120
671.2283651828766,111,6.047102389034924,59.25925925925925,128.61109670996666,19.160557476579,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,110
694.4419983997941,111,6.256234219817965,57.407407407407405,125.66289407014847,18.095520484030928,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,130
644.7253935039043,111,5.808336878413552,59.25925925925925,127.5009959936142,19.776015847721077,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,100
681.7694796398282,111,6.142067384142597,59.25925925925925,125.58718952536583,18.42077025679006,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,140
647.4851931333542,111,5.833199938138326,59.25925925925925,122.85829988121986,18.97468871630495,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,90
695.1589804664254,111,6.262693517715545,59.25925925925925,125.83419370651245,18.10149868481631,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,150
627.2525728046894,111,5.650924079321526,59.25925925925925,120.10579884052277,19.14791649295007,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,80
726.8985006287694,111,6.548635140799724,59.25925925925925,123.9322946369648,17.049463512411016,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,160
636.8542409539223,111,5.73742559417948,57.407407407407405,118.63989374041557,18.629049806233358,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,70
678.203460842371,111,6.109941088670009,61.111111111111114,116.52781689167023,17.18183754871074,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,60
626.5562455952168,111,5.644650861218169,59.25925925925925,108.52239668369293,17.32045565687382,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,50
652.0741478204727,111,5.874541872256511,61.111111111111114,101.90329372882843,15.627562305519305,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,40
615.8268051743507,111,5.547989235804962,64.81481481481481,102.10820996761322,16.58066993993623,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,30
701.3843213021755,111,6.318777669388969,61.111111111111114,125.0116548538208,17.82355993098431,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,120
671.2283651828766,111,6.047102389034924,59.25925925925925,128.61109670996666,19.160557476579,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,110
694.4419983997941,111,6.256234219817965,57.407407407407405,125.66289407014847,18.095520484030928,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,130
644.7253935039043,111,5.808336878413552,59.25925925925925,127.5009959936142,19.776015847721077,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,100
681.7694796398282,111,6.142067384142597,59.25925925925925,125.58718952536583,18.42077025679006,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,140
647.4851931333542,111,5.833199938138326,59.25925925925925,122.85829988121986,18.97468871630495,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,90
695.1589804664254,111,6.262693517715545,59.25925925925925,125.83419370651245,18.10149868481631,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,150
627.2525728046894,111,5.650924079321526,59.25925925925925,120.10579884052277,19.14791649295007,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,80
726.8985006287694,111,6.548635140799724,59.25925925925925,123.9322946369648,17.049463512411016,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,160
799.7353016212583,111,7.204822537128453,61.111111111111114,126.03269401192665,15.75930107829774,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,210
834.8503076508641,111,7.521173942800577,62.96296296296296,114.72459354996681,13.741935829524166,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,270
782.5948218181729,111,7.05040380016372,61.111111111111114,130.13520112633705,16.628681598480153,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,200
838.3514895401895,111,7.552716121983689,62.96296296296296,118.32000404596329,14.113412515180027,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,340
819.884273596108,111,7.386344807172144,61.111111111111114,111.56540015339851,13.60745702122809,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,260
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,420
819.6449713483453,111,7.3841889310661735,59.25925925925925,112.37690323591232,13.71043648947767,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,250
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,430
818.8874784186482,111,7.377364670438272,61.111111111111114,118.62810215353966,14.486496042487074,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,240
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,440
834.6821787133813,111,7.5196592676881195,61.111111111111114,117.0687010884285,14.025542185276285,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,230
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,450
807.2633752599359,111,7.272643020359783,61.111111111111114,121.53989744186401,15.055792343202565,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,220
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,460
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,470
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,480
791.6393905356526,111,7.131886401222096,61.111111111111114,128.01100197434425,16.170367910536545,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,190
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,490
771.0921010151505,111,6.946775684821176,61.111111111111114,128.81049817800522,16.70494328867134,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,180
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,500
727.8275762572885,111,6.557005191507103,59.25925925925925,124.84279370307922,17.152797966938678,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,170
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,510
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,520
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,530
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,540
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,550
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,560
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,570
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,580
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,590
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,600
838.3514895401895,111,7.552716121983689,62.96296296296296,118.32000404596329,14.113412515180027,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,340
842.7673702202737,111,7.592498830813277,62.96296296296296,118.32000404596329,14.039461923524405,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,335
849.1685857735574,111,7.650167439401418,62.96296296296296,118.32000404596329,13.933629438043644,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,325
847.7117912732065,111,7.637043164623481,62.96296296296296,118.32000404596329,13.957574409606188,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,310
841.5780878029764,111,7.581784574801589,62.96296296296296,118.32000404596329,14.05930189494946,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,305
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,345
846.0210840664804,111,7.62181156816649,62.96296296296296,118.32000404596329,13.985467534360607,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,300
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,350
846.1343834362924,111,7.622832283209841,62.96296296296296,118.32000404596329,13.983594847599276,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,295
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,355
850.089687820524,111,7.6584656560407565,62.96296296296296,118.32000404596329,13.91853186095156,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,290
819.6449713483453,111,7.3841889310661735,59.25925925925925,112.37690323591232,13.71043648947767,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,250
845.2502894364297,111,7.614867472400268,62.96296296296296,118.32000404596329,13.998221062408994,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,330
834.9913034811616,111,7.52244417550596,62.96296296296296,116.07519614696503,13.901365878067953,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,245
818.8874784186482,111,7.377364670438272,61.111111111111114,118.62810215353966,14.486496042487074,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,240
824.0773652866483,111,7.4241204079878225,62.96296296296296,118.97060015797615,14.436824158687243,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,235
834.6821787133813,111,7.5196592676881195,61.111111111111114,117.0687010884285,14.025542185276285,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,230
824.2410763278604,111,7.425595282232976,61.111111111111114,119.18389755487442,14.459834747117887,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,225
807.2633752599359,111,7.272643020359783,61.111111111111114,121.53989744186401,15.055792343202565,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,220
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,360
806.8260623291135,111,7.2687032642262475,61.111111111111114,121.78690162301064,15.094567132777174,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,215
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,365
799.7353016212583,111,7.204822537128453,61.111111111111114,126.03269401192665,15.75930107829774,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,210
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,370
786.9305588677526,111,7.089464494304077,61.111111111111114,128.08279559016228,16.276251334609462,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,205
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,375
782.5948218181729,111,7.05040380016372,61.111111111111114,130.13520112633705,16.628681598480153,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,200
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,380
781.4955935254693,111,7.040500842571795,61.111111111111114,129.98699861764908,16.633107044308975,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,195
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,385
791.6393905356526,111,7.131886401222096,61.111111111111114,128.01100197434425,16.170367910536545,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,190
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,390
785.0410801246762,111,7.072442163285372,61.111111111111114,130.30939826369286,16.599054694436855,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,185
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,395
771.0921010151505,111,6.946775684821176,61.111111111111114,128.81049817800522,16.70494328867134,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,180
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,400
745.6767002418637,111,6.717808110287061,61.111111111111114,126.34049317240715,16.943065692065744,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,175
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,405
727.8275762572885,111,6.557005191507103,59.25925925925925,124.84279370307922,17.152797966938678,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,170
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,410
745.0943809524179,111,6.712561990562323,59.25925925925925,124.29939186573029,16.68236870969882,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,165
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,415
726.8985006287694,111,6.548635140799724,59.25925925925925,123.9322946369648,17.049463512411016,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,160
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,420
717.3882872238755,111,6.4629575425574375,59.25925925925925,121.4869937300682,16.93462186289581,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,155
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,425
695.1589804664254,111,6.262693517715545,59.25925925925925,125.83419370651245,18.10149868481631,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,150
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,430
697.3834086731076,111,6.282733411469438,59.25925925925925,126.13059136271477,18.086262132719792,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,145
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,435
681.7694796398282,111,6.142067384142597,59.25925925925925,125.58718952536583,18.42077025679006,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,140
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,440
683.151388861239,111,6.154517016767919,59.25925925925925,128.4770905971527,18.806532884506634,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,135
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,445
694.4419983997941,111,6.256234219817965,57.407407407407405,125.66289407014847,18.095520484030928,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,130
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,450
727.3058632016182,111,6.552305073888452,62.96296296296296,127.51159784197807,17.532045909910433,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,125
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,455
701.3843213021755,111,6.318777669388969,61.111111111111114,125.0116548538208,17.82355993098431,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,120
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,460
686.5833958089352,111,6.185435998278695,57.407407407407405,126.25739771127701,18.389229696200278,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,115
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,465
671.2283651828766,111,6.047102389034924,59.25925925925925,128.61109670996666,19.160557476579,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,110
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,470
655.5531093478203,111,5.905883867998381,59.25925925925925,129.7908956706524,19.79868508285704,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,105
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,475
644.7253935039043,111,5.808336878413552,59.25925925925925,127.5009959936142,19.776015847721077,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,100
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,480
650.9987768232822,111,5.864853845254795,61.111111111111114,124.7936977148056,19.169574837570185,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,95
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,485
647.4851931333542,111,5.833199938138326,59.25925925925925,122.85829988121986,18.97468871630495,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,90
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,490
633.935773640871,111,5.711133095863703,61.111111111111114,127.69950085878372,20.143917754533657,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,85
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,495
627.2525728046894,111,5.650924079321526,59.25925925925925,120.10579884052277,19.14791649295007,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,80
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,500
641.5802813470364,111,5.780002534657985,59.25925925925925,118.87449991703033,18.5283905028138,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,75
835.7054867707193,111,7.528878259195669,62.96296296296296,118.32000404596329,14.15809826774837,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,505
