pnl,nb_trades,roi,win_rate,drawdown,drawdown_pct,min_market_pnl,take_profit_market_pnl,trail_stop_market_pnl,trade_start_hour,trade_cutoff_hour,min_escape_time,max_trades_per_day,stop_echappee_threshold,start_echappee_threshold,top_n_threshold,trade_value_eur,trade_interval_minutes,max_pnl_timeout_minutes,max_trade_duration_minutes,reinit_hour
857.2808239758015,110,7.79346203614365,62.96296296296296,131.4334917664528,15.331439604225041,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
857.2808239758015,110,7.79346203614365,62.96296296296296,131.4334917664528,15.331439604225041,42.0,118.0,41,09:30,12:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-12.412399500608444,100,-0.12412399500608444,38.88888888888889,21.424419194459915,-172.6049761241548,20.0,40.0,20,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
7.819026410579681,100,0.07819026410579681,40.74074074074074,25.533287823200226,326.55328787036615,19.0,50.0,31,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-95.32062689960003,100,-0.9532062689960002,37.03703703703704,108.20544998347759,-113.51735033955346,18.0,60.0,42,14:00,18:10,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-70.34016643464565,98,-0.7177568003535271,38.88888888888889,92.59375812113285,-131.63710411058443,18.0,60.0,42,14:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-70.34016643464565,98,-0.7177568003535271,38.88888888888889,92.59375812113285,-131.63710411058443,18.0,60.0,42,14:15,18:10,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
20.803277611732483,67,0.3104966807721266,48.148148148148145,12.393322765827179,59.57389502333845,18.0,61.0,33,15:30,19:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-97.93756763637066,100,-0.9793756763637066,33.33333333333333,112.10166947543621,-114.46237861619659,17.0,72.0,36,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-109.26774971187115,100,-1.0926774971187114,33.33333333333333,117.14805309474468,-107.2119206295116,17.0,72.0,37,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-109.26774971187115,100,-1.0926774971187114,33.33333333333333,117.14805309474468,-107.2119206295116,17.0,72.0,37,14:00,18:10,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-91.62047503888607,98,-0.9349028065192456,37.03703703703704,134.15614189207554,-146.4259400915966,17.0,72.0,37,14:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-118.39885966479778,100,-1.1839885966479777,33.33333333333333,123.83056323230267,-104.5876316569963,17.0,72.0,38,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-12.412399500608444,100,-0.12412399500608444,38.88888888888889,21.424419194459915,-172.6049761241548,20.0,40.0,20,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
7.819026410579681,100,0.07819026410579681,40.74074074074074,25.533287823200226,326.55328787036615,19.0,50.0,31,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-70.34016643464565,98,-0.7177568003535271,38.88888888888889,92.59375812113285,-131.63710411058443,18.0,60.0,42,14:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-61.39840146899223,80,-0.7674800183624029,33.33333333333333,88.52678164839745,-144.18417993032887,18.0,61.0,38,15:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
14.654111862182617,67,0.21871808749526295,48.148148148148145,15.062484920024872,102.78674723983873,18.0,61.0,38,15:30,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-136.2659466713667,100,-1.362659466713667,33.33333333333333,134.91094855964184,-99.00562235479661,17.0,72.0,46,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-111.62368465960026,98,-1.1390171904040842,37.03703703703704,148.60415355861187,-133.12958984626303,17.0,72.0,46,14:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-74.15999525785446,95,-0.780631529030047,40.74074074074074,112.11866647005081,-151.18483500465982,17.0,72.0,46,14:30,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-75.13999432325363,95,-0.7909473086658277,40.74074074074074,113.09866553544998,-150.5172665423655,17.0,72.0,47,14:30,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-80.11724102497101,89,-0.9001937193816967,40.74074074074074,135.03823232650757,-168.5507770848209,17.0,72.0,47,14:45,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
-110.30033165216446,84,-1.3130991863352912,31.48148148148148,139.94179338216782,-126.8734112454699,17.0,72.0,47,15:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,09:00
28.853708297014236,80,0.36067135371267794,42.592592592592595,66.24368694424629,229.58465602530939,20.0,40.0,20,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
91.76779057085514,80,1.1470973821356893,38.88888888888889,98.01915583014488,106.81215622649538,19.0,50.0,31,14:00,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.90544594824314,79,0.5810815942815587,35.18518518518518,138.20905266702175,301.07332542384586,18.0,60.0,42,14:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
-22.554948955774307,64,-0.35242107743397355,29.629629629629626,93.97428360581398,-416.64596000673083,18.0,61.0,38,15:15,18:00,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
-158.50321985781193,77,-2.0584833747767783,38.88888888888889,203.62663887441158,-128.46845575571172,20.0,40.0,20,12:30,14:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-225.48801065981388,77,-2.9284157228547256,31.48148148148148,201.62532864511013,-89.41731671458818,20.0,50.0,30,12:30,14:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-184.16273196041584,111,-1.6591237113550976,40.74074074074074,188.2340473383665,-102.21071621527953,20.0,50.0,30,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-78.83181490004063,111,-0.7101965306309966,46.2962962962963,120.19893573224545,-152.47515978752824,15.0,45.0,25,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-123.97863186895847,111,-1.1169246114320583,48.148148148148145,181.5889246314764,-146.467921039337,10.0,40.0,25,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-139.3854285031557,111,-1.2557245811095108,46.2962962962963,179.9237229079008,-129.08359563842595,10.0,40.0,30,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-98.31681604683399,111,-0.8857370815030089,42.592592592592595,149.14723412692547,-151.7006348699067,10.0,45.0,20,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-78.83181490004063,111,-0.7101965306309966,46.2962962962963,120.19893573224545,-152.47515978752824,10.0,45.0,25,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-107.33839662373066,111,-0.9670125821957717,48.148148148148145,129.32352130115032,-120.48206920258686,10.0,45.0,30,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
-121.2344309836626,111,-1.0922020809338973,37.03703703703704,161.9649090617895,-133.59646079719357,10.0,50.0,20,12:30,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,12:30
67.17238892614841,80,0.8396548615768552,38.88888888888889,124.88445529341698,185.91635237317396,20.0,50.0,30,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
67.17238892614841,80,0.8396548615768552,38.88888888888889,124.88445529341698,185.91635237317396,20.0,50.0,30,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
23.787269204854965,80,0.2973408650606871,38.88888888888889,103.17440140247345,433.7378978391333,15.0,45.0,25,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
74.62532505393028,71,1.0510609162525393,38.88888888888889,99.04154407978058,132.71840894254754,15.0,45.0,30,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
25.73626133799553,71,0.36248255405627505,40.74074074074074,84.54940009117126,328.5224647853083,10.0,40.0,30,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
26.31407657265663,80,0.3289259571582079,42.592592592592595,91.4259939789772,347.4413921633845,10.0,40.0,30,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
19.72667607665062,71,0.2778405081218397,40.74074074074074,90.55898535251617,459.06864897379165,10.0,40.0,35,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
105.9933429658413,41,2.585203486971739,40.74074074074074,32.76690515875816,30.914116152858796,10.0,45.0,25,14:00,18:30,61.0,1,1.2,1.9,1,100.0,150000,6000.0,274,14:00
92.67036578059196,41,2.2602528239168773,42.592592592592595,29.850000858306885,32.210945329578486,10.0,40.0,20,14:00,18:30,61.0,1,1.2,1.9,1,100.0,150000,6000.0,274,14:00
27.71108540892601,71,0.3902969775905072,40.74074074074074,52.458891183137894,189.3065190663386,10.0,40.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
81.93387505412102,41,1.998387196441976,44.44444444444444,40.66690573096275,49.63381227129857,10.0,40.0,25,14:00,18:30,61.0,1,1.2,1.9,1,100.0,150000,6000.0,274,14:00
22.743589013814926,71,0.32033223963119617,40.74074074074074,72.31207954883575,317.94489209645803,10.0,40.0,25,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.81126067042351,41,1.7514941626932563,44.44444444444444,45.22314018011093,62.9749982912314,10.0,40.0,30,14:00,18:30,61.0,1,1.2,1.9,1,100.0,150000,6000.0,274,14:00
23.787269204854965,80,0.2973408650606871,38.88888888888889,103.17440140247345,433.7378978391333,10.0,45.0,25,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.03280791640282,80,0.6254100989550352,42.592592592592595,93.27734789252281,186.43236663505877,9.0,44.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
32.65058881044388,71,0.4598674480344208,40.74074074074074,90.53888320922852,277.29632606278767,8.0,43.0,24,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
40.84680551290512,80,0.510585068911314,42.592592592592595,96.79215034842491,236.96381916045905,8.0,43.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.364695727825165,84,0.7543416158074424,42.592592592592595,80.41154655814171,126.90275812818399,8.0,43.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.86310824751854,84,0.5936084315180779,42.592592592592595,93.43186396360397,187.37673451845765,7.0,42.0,25,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
54.09669655561447,80,0.6762087069451809,42.592592592592595,85.85214671492577,158.7012741649851,7.0,43.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.61458677053452,84,0.9120784139349347,42.592592592592595,69.47154292464256,90.676652910384,7.0,43.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
61.213793098926544,87,0.7036068172290407,42.592592592592595,75.21024426817894,122.86486502581693,6.0,43.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
54.09669655561447,80,0.6762087069451809,42.592592592592595,85.85214671492577,158.7012741649851,6.0,43.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.61458677053452,84,0.9120784139349347,42.592592592592595,69.47154292464256,90.676652910384,6.0,43.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
69.19958657026291,87,0.7953975467846311,42.592592592592595,78.11154612898827,112.87863121794297,6.0,43.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
40.84680551290512,80,0.510585068911314,42.592592592592595,96.79215034842491,236.96381916045905,6.0,43.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.364695727825165,84,0.7543416158074424,42.592592592592595,80.41154655814171,126.90275812818399,6.0,43.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.6046981215477,87,0.639134461167215,42.592592592592595,89.39654716849327,160.77157180689863,6.0,43.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.31969246268272,84,0.9442820531271753,42.592592592592595,67.25645816326141,84.79162749515619,6.0,44.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
47.618054240942,80,0.5952256780117751,40.74074074074074,79.7861438691616,167.5543974675082,5.0,45.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.9286490380764,84,0.856293440929481,40.74074074074074,63.4055400788784,88.15060608925634,5.0,45.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.86375030875206,87,0.7455603483764605,40.74074074074074,71.69544181227684,110.5323720429452,5.0,45.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.50454470515251,84,0.9464826750613394,40.74074074074074,65.95674046874046,82.95971093645663,5.0,45.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.346802681684494,80,0.7043350335210562,42.592592592592595,83.63706195354462,148.4326669359197,5.0,44.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.31969246268272,84,0.9442820531271753,42.592592592592595,67.25645816326141,84.79162749515619,5.0,44.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.25479373335838,87,0.8305148704983722,42.592592592592595,75.54635989665985,104.5554986641417,5.0,44.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.68269762396812,80,0.8085337202996016,42.592592592592595,82.33734425902367,127.2942336723347,5.0,44.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
87.65558740496635,84,1.0435188976781709,42.592592592592595,65.95674046874046,75.24533509087352,5.0,44.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
69.19958657026291,87,0.7953975467846311,42.592592592592595,78.11154612898827,112.87863121794297,5.0,43.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
40.84680551290512,80,0.510585068911314,42.592592592592595,96.79215034842491,236.96381916045905,5.0,43.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.364695727825165,84,0.7543416158074424,42.592592592592595,80.41154655814171,126.90275812818399,5.0,43.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.6046981215477,87,0.639134461167215,42.592592592592595,89.39654716849327,160.77157180689863,5.0,43.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
80.24058720469475,87,0.9223056000539627,42.592592592592595,74.59674367308617,92.96634816840128,5.0,44.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.03280791640282,80,0.6254100989550352,42.592592592592595,93.27734789252281,186.43236663505877,5.0,44.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.00569769740105,84,0.8691154487785839,42.592592592592595,76.89674410223961,105.32978456142756,5.0,44.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.24570009112358,87,0.7499505757600412,42.592592592592595,85.88174471259117,131.6282062919807,5.0,44.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.19394990801811,80,0.6899243738502264,40.74074074074074,82.33734425902367,149.17820593786203,5.0,45.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.0895445048809,87,0.8286154540790909,40.74074074074074,74.59674367308617,103.47789569961219,5.0,45.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.5940565764904,80,0.49492570720613005,40.74074074074074,93.27734789252281,235.5842163136871,5.0,45.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.9046513736248,84,0.7607696592098191,40.74074074074074,76.89674410223961,120.33043362157672,5.0,45.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.144653767347336,87,0.6453408479005441,40.74074074074074,85.88174471259117,152.9651337213132,5.0,45.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
68.27869182825089,84,0.8128415693839391,42.592592592592595,66.9203425347805,98.01058096296399,6.0,43.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.346802681684494,80,0.7043350335210562,42.592592592592595,83.63706195354462,148.4326669359197,6.0,44.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.25479373335838,87,0.8305148704983722,42.592592592592595,75.54635989665985,104.5554986641417,6.0,44.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.68269762396812,80,0.8085337202996016,42.592592592592595,82.33734425902367,127.2942336723347,6.0,44.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
87.65558740496635,84,1.0435188976781709,42.592592592592595,65.95674046874046,75.24533509087352,6.0,44.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
80.24058720469475,87,0.9223056000539627,42.592592592592595,74.59674367308617,92.96634816840128,6.0,44.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.03280791640282,80,0.6254100989550352,42.592592592592595,93.27734789252281,186.43236663505877,6.0,44.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.00569769740105,84,0.8691154487785839,42.592592592592595,76.89674410223961,105.32978456142756,6.0,44.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.24570009112358,87,0.7499505757600412,42.592592592592595,85.88174471259117,131.6282062919807,6.0,44.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.9286490380764,84,0.856293440929481,40.74074074074074,63.4055400788784,88.15060608925634,6.0,45.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.19394990801811,80,0.6899243738502264,40.74074074074074,82.33734425902367,149.17820593786203,6.0,45.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.50454470515251,84,0.9464826750613394,40.74074074074074,65.95674046874046,82.95971093645663,6.0,45.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.0895445048809,87,0.8286154540790909,40.74074074074074,74.59674367308617,103.47789569961219,6.0,45.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.9046513736248,84,0.7607696592098191,40.74074074074074,76.89674410223961,120.33043362157672,6.0,45.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.95469233393669,84,0.9161272896897226,44.44444444444444,65.91975292563438,85.66047231997581,5.0,42.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
46.22461089491844,80,0.5778076361864806,44.44444444444444,89.34306973218918,193.28030675107496,5.0,42.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
67.83250197768211,84,0.8075297854485965,44.44444444444444,72.96246594190598,107.56269312594675,5.0,42.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
60.76760324835777,87,0.6984781982569859,44.44444444444444,81.25236767530441,133.71000884011372,5.0,42.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.03588655591011,71,0.7047307965621142,42.592592592592595,78.07738494873047,156.04277314340536,5.0,42.0,23,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
54.56050583720207,80,0.682006322965026,44.44444444444444,86.97995385527611,159.41925852888417,5.0,42.0,23,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.16839691996574,84,0.9067666299995922,44.44444444444444,70.5993500649929,92.6885072022396,5.0,42.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
68.75339671969414,87,0.7902689278125763,44.44444444444444,79.23935326933861,115.25154690523212,5.0,42.0,23,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.64339491724968,88,0.8027658513323828,44.44444444444444,79.23935326933861,112.16809917212794,5.0,42.0,23,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
41.86061426997185,80,0.5232576783746481,44.44444444444444,97.36995801329613,232.60518201029643,5.0,42.0,24,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.46850535273552,84,0.7555774446754229,44.44444444444444,80.98935422301292,127.60557976417235,5.0,42.0,24,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.708507746458054,87,0.6403276752466442,44.44444444444444,89.97435483336449,161.50918140341867,5.0,42.0,24,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.86310824751854,84,0.5936084315180779,42.592592592592595,93.43186396360397,187.37673451845765,5.0,42.0,25,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
54.88299196958542,80,0.6860373996198177,42.592592592592595,81.17254957556725,147.90110134766476,5.0,43.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
77.40088218450546,84,0.921439073625065,42.592592592592595,64.79194578528404,83.70957017109355,5.0,43.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.79588335752487,87,0.8137457857186767,42.592592592592595,72.62194761633873,102.57933678091436,5.0,43.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
36.39458602666855,71,0.5125998031925147,40.74074074074074,83.51487958431244,229.47061280794884,5.0,43.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
