pnl,nb_trades,roi,win_rate,drawdown,drawdown_pct,min_market_pnl,take_profit_market_pnl,trail_stop_market_pnl,trade_start_hour,trade_cutoff_hour,min_escape_time,max_trades_per_day,stop_echappee_threshold,start_echappee_threshold,top_n_threshold,trade_value_eur,trade_interval_minutes,max_pnl_timeout_minutes,max_trade_duration_minutes,reinit_hour
63.103791296482086,88,0.7170885374600237,42.592592592592595,75.21024426817894,119.18498512207738,5.0,43.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.85368138551712,71,0.6458264983875651,40.74074074074074,74.05578422546387,161.50455533294297,5.0,43.0,23,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.08958476781845,88,0.8078361905433915,42.592592592592595,78.11154612898827,109.87762326099362,5.0,43.0,23,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
32.65058881044388,71,0.4598674480344208,40.74074074074074,90.53888320922852,277.29632606278767,5.0,43.0,24,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
57.49469631910324,88,0.6533488218079914,42.592592592592595,89.39654716849327,155.48659770690932,5.0,43.0,24,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
25.602411806583405,80,0.32003014758229253,40.74074074074074,105.74533566832542,413.02880551719767,5.0,43.0,25,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
48.12030202150345,84,0.5728607383512315,40.74074074074074,89.36473187804222,185.71107853418695,5.0,43.0,25,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.87530380487442,87,0.45833682534338416,40.74074074074074,98.83473309874535,247.85951119615953,5.0,43.0,25,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.1541802585125,71,0.7768194402607393,40.74074074074074,75.91607773303986,137.64337966263759,5.0,44.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.46899303793907,80,0.8183624129742384,42.592592592592595,77.65774711966515,118.61759821884344,5.0,44.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
88.4418828189373,84,1.0528795573683012,42.592592592592595,61.27714332938194,69.28520897144581,5.0,44.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.6618934571743,87,0.8466884305422333,38.88888888888889,63.77204641699791,86.5739983375174,5.0,44.0,19,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
75.55189165472984,88,0.8585442233492028,38.88888888888889,63.77204641699791,84.4082722752125,5.0,44.0,19,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.0119888484478,71,0.6339716739218,38.88888888888889,72.50796890258789,161.08590346166912,5.0,44.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.33879300951958,88,0.833395375108177,40.74074074074074,67.91693910956383,92.6071132650738,5.0,44.0,20,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
83.72688218951225,88,0.9514418430626392,42.592592592592595,69.10714516043663,82.53877769390186,5.0,44.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
46.421989530324936,71,0.6538308384552808,40.74074074074074,84.64826846122742,182.34519743263343,5.0,44.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
74.14479193091393,88,0.8425544537603855,42.592592592592595,75.54635989665985,101.89031208969048,5.0,44.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.88108488917351,71,0.787057533650331,40.74074074074074,75.18917310237885,134.55209978742934,5.0,44.0,23,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
82.13058540225029,88,0.9333021068437533,42.592592592592595,74.59674367308617,90.82699618873323,5.0,44.0,23,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
43.22735270857811,80,0.5403419088572263,38.88888888888889,72.91794714331627,168.68473911622698,5.0,45.0,19,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.78624519705772,84,0.85459815710783,38.88888888888889,56.537343353033066,78.7579057768442,5.0,45.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.77654513716698,87,0.7560522429559423,38.88888888888889,63.77204641699791,96.95256308158328,5.0,45.0,19,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.191839784383774,71,0.6928428138645601,40.74074074074074,67.89301645755768,138.0168270899083,5.0,45.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
67.50955054163933,88,0.7671539834277197,42.592592592592595,68.16303965449333,100.96799505790064,5.0,45.0,20,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
59.33403119444847,71,0.8356905802034996,40.74074074074074,71.05502474308014,119.75425116527111,5.0,45.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
77.28584238886833,88,0.8782482089644129,42.592592592592595,69.10714516043663,89.41759968497193,5.0,45.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.60184046626091,71,0.712701978398041,40.74074074074074,79.7872154712677,157.67650887019875,5.0,45.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
66.7537485063076,88,0.7585653239353136,40.74074074074074,71.69544181227684,107.4028701257163,5.0,45.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
62.34904420375824,84,0.7422505262352171,35.18518518518518,69.85934549570084,112.04557565854375,5.0,46.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
33.1119564473629,80,0.4138994555920362,37.03703703703704,90.90604445338249,274.54144728020873,5.0,46.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
61.670848935842514,84,0.7341767730457442,37.03703703703704,74.52544066309929,120.84387023864333,5.0,46.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.99184641242027,87,0.6435844415220721,37.03703703703704,81.95444151759148,146.36852822094488,5.0,46.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.11283698678017,71,0.6353920702363404,37.03703703703704,81.78891763091087,181.2985462538706,5.0,46.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.94405344128609,80,0.574300668016076,37.03703703703704,90.79795196652412,197.62721215392716,5.0,46.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.25464823842049,84,0.8363648599811963,37.03703703703704,74.41734817624092,105.92515946232288,5.0,46.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.17464473843575,87,0.7376395946946638,37.03703703703704,82.24735000729561,128.16175351265434,5.0,46.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
66.06464293599129,88,0.7507345788180828,38.88888888888889,82.24735000729561,124.49526153798094,5.0,46.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
31.96235728263855,80,0.3995294660329819,37.03703703703704,94.80785292387009,296.62346893096094,5.0,46.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.27295207977295,84,0.6699160961877733,37.03703703703704,78.42724913358688,139.36935283296998,5.0,46.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.73304867744446,87,0.5716442376717754,37.03703703703704,86.71715086698532,174.365242375166,5.0,46.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.84884774684906,84,0.7601053303196317,37.03703703703704,80.97844952344894,126.82836477255806,5.0,46.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.079914420843124,80,0.48849893026053903,42.592592592592595,83.42675870656967,213.47733213579997,6.0,42.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.93610319495201,84,0.7730488475589525,42.592592592592595,67.04615491628647,103.24942769509842,6.0,42.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
58.73210534453392,87,0.6750816706268267,42.592592592592595,74.47515577077866,126.8048460614394,6.0,42.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.34680125117302,80,0.6918350156396628,44.44444444444444,82.30035671591759,148.69939157355242,6.0,42.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.95469233393669,84,0.9161272896897226,44.44444444444444,65.91975292563438,85.66047231997581,6.0,42.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.3496935069561,87,0.8086171667466219,44.44444444444444,73.74975475668907,104.83308608785448,6.0,42.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
46.22461089491844,80,0.5778076361864806,44.44444444444444,89.34306973218918,193.28030675107496,6.0,42.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
67.83250197768211,84,0.8075297854485965,44.44444444444444,72.96246594190598,107.56269312594675,6.0,42.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
60.76760324835777,87,0.6984781982569859,44.44444444444444,81.25236767530441,133.71000884011372,6.0,42.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.905408918857574,80,0.4988176114857197,38.88888888888889,76.43274959921837,191.53481111955114,6.0,43.0,19,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
66.67159682512283,84,0.7937094860133671,38.88888888888889,60.052145808935165,90.07155770762436,6.0,43.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
60.661896765232086,87,0.6972631812095642,38.88888888888889,67.28684887290001,110.92110939640938,6.0,43.0,19,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
34.98458534479141,71,0.492740638659034,38.88888888888889,71.37458002567291,204.01722450684792,6.0,43.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.84560412168503,80,0.4980700515210629,40.74074074074074,80.38334450125694,201.73704546120862,6.0,43.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
60.407794177532196,87,0.6943424618107149,40.74074074074074,71.43174156546593,118.24921359574148,6.0,43.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
62.29779237508774,88,0.7079294588078152,40.74074074074074,71.43174156546593,114.66175420050801,6.0,43.0,20,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.12677675485611,71,0.6355884049979734,40.74074074074074,74.78268885612488,165.71688525943188,6.0,43.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.68588155508041,88,0.8259759267622774,42.592592592592595,72.62194761633873,99.91204077411754,6.0,43.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
36.39458602666855,71,0.5125998031925147,40.74074074074074,83.51487958431244,229.47061280794884,6.0,43.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.76080161333084,80,0.5720100201666355,42.592592592592595,83.3009463250637,182.03559244643307,6.0,43.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
63.103791296482086,88,0.7170885374600237,42.592592592592595,75.21024426817894,119.18498512207738,6.0,43.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
52.4504060447216,80,0.6556300755590201,38.88888888888889,72.91794714331627,139.02265519382846,6.0,44.0,19,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.67159351706505,84,0.9484713513936315,38.88888888888889,56.537343353033066,70.96298800766824,6.0,44.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.6618934571743,87,0.8466884305422333,38.88888888888889,63.77204641699791,86.5739983375174,6.0,44.0,19,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.0119888484478,71,0.6339716739218,38.88888888888889,72.50796890258789,161.08590346166912,6.0,44.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
73.33879300951958,88,0.833395375108177,40.74074074074074,67.91693910956383,92.6071132650738,6.0,44.0,20,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.1541802585125,71,0.7768194402607393,40.74074074074074,75.91607773303986,137.64337966263759,6.0,44.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
83.72688218951225,88,0.9514418430626392,42.592592592592595,69.10714516043663,82.53877769390186,6.0,44.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
46.421989530324936,71,0.6538308384552808,40.74074074074074,84.64826846122742,182.34519743263343,6.0,44.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
74.14479193091393,88,0.8425544537603855,42.592592592592595,75.54635989665985,101.89031208969048,6.0,44.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
43.22735270857811,80,0.5403419088572263,38.88888888888889,72.91794714331627,168.68473911622698,6.0,45.0,19,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.78624519705772,84,0.85459815710783,38.88888888888889,56.537343353033066,78.7579057768442,6.0,45.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.77654513716698,87,0.7560522429559423,38.88888888888889,63.77204641699791,96.95256308158328,6.0,45.0,19,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.191839784383774,71,0.6928428138645601,40.74074074074074,67.89301645755768,138.0168270899083,6.0,45.0,20,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
43.26465770602226,80,0.5408082213252783,40.74074074074074,77.11464259028435,178.23934518162224,6.0,45.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.61955234408379,87,0.7542477280929171,40.74074074074074,68.16303965449333,103.87611195070711,6.0,45.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
67.50955054163933,88,0.7671539834277197,42.592592592592595,68.16303965449333,100.96799505790064,6.0,45.0,20,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
59.33403119444847,71,0.8356905802034996,40.74074074074074,71.05502474308014,119.75425116527111,6.0,45.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
77.28584238886833,88,0.8782482089644129,42.592592592592595,69.10714516043663,89.41759968497193,6.0,45.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.60184046626091,71,0.712701978398041,40.74074074074074,79.7872154712677,157.67650887019875,6.0,45.0,22,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
47.618054240942,80,0.5952256780117751,40.74074074074074,79.7861438691616,167.5543974675082,6.0,45.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.86375030875206,87,0.7455603483764605,40.74074074074074,71.69544181227684,110.5323720429452,6.0,45.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
66.7537485063076,88,0.7585653239353136,40.74074074074074,71.69544181227684,107.4028701257163,6.0,45.0,22,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
33.1119564473629,80,0.4138994555920362,37.03703703703704,90.90604445338249,274.54144728020873,6.0,46.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
61.670848935842514,84,0.7341767730457442,37.03703703703704,74.52544066309929,120.84387023864333,6.0,46.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.99184641242027,87,0.6435844415220721,37.03703703703704,81.95444151759148,146.36852822094488,6.0,46.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.94405344128609,80,0.574300668016076,37.03703703703704,90.79795196652412,197.62721215392716,6.0,46.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.25464823842049,84,0.8363648599811963,37.03703703703704,74.41734817624092,105.92515946232288,6.0,46.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
64.17464473843575,87,0.7376395946946638,37.03703703703704,82.24735000729561,128.16175351265434,6.0,46.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
31.96235728263855,80,0.3995294660329819,37.03703703703704,94.80785292387009,296.62346893096094,6.0,46.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.27295207977295,84,0.6699160961877733,37.03703703703704,78.42724913358688,139.36935283296998,6.0,46.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
49.73304867744446,87,0.5716442376717754,37.03703703703704,86.71715086698532,174.365242375166,6.0,46.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
76.95469233393669,84,0.9161272896897226,44.44444444444444,65.91975292563438,85.66047231997581,7.0,42.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
39.84560412168503,80,0.4980700515210629,40.74074074074074,80.38334450125694,201.73704546120862,7.0,43.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
66.61179202795029,84,0.7929975241422653,40.74074074074074,64.00274071097374,96.08319902896203,7.0,43.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
60.407794177532196,87,0.6943424618107149,40.74074074074074,71.43174156546593,118.24921359574148,7.0,43.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
54.88299196958542,80,0.6860373996198177,42.592592592592595,81.17254957556725,147.90110134766476,7.0,43.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
77.40088218450546,84,0.921439073625065,42.592592592592595,64.79194578528404,83.70957017109355,7.0,43.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
70.79588335752487,87,0.8137457857186767,42.592592592592595,72.62194761633873,102.57933678091436,7.0,43.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
45.76080161333084,80,0.5720100201666355,42.592592592592595,83.3009463250637,182.03559244643307,7.0,43.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
68.27869182825089,84,0.8128415693839391,42.592592592592595,66.9203425347805,98.01058096296399,7.0,43.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
61.213793098926544,87,0.7036068172290407,42.592592592592595,75.21024426817894,122.86486502581693,7.0,43.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.67159351706505,84,0.9484713513936315,38.88888888888889,56.537343353033066,70.96298800766824,7.0,44.0,19,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
50.43160519003868,80,0.6303950648754835,40.74074074074074,76.86854204535484,152.42136702905904,7.0,44.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
77.65279266238213,84,0.9244380078855015,40.74074074074074,60.48793825507164,77.89538042509349,7.0,44.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.44879481196404,87,0.8212505150800464,40.74074074074074,67.91693910956383,95.05680157139781,7.0,44.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
55.1541802585125,71,0.7768194402607393,40.74074074074074,75.91607773303986,137.64337966263759,7.0,44.0,21,14:00,18:30,61.0,2,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.46899303793907,80,0.8183624129742384,42.592592592592595,77.65774711966515,118.61759821884344,7.0,44.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
88.4418828189373,84,1.0528795573683012,42.592592592592595,61.27714332938194,69.28520897144581,7.0,44.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
81.83688399195671,87,0.9406538389880081,42.592592592592595,69.10714516043663,84.44498591518806,7.0,44.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
83.72688218951225,88,0.9514418430626392,42.592592592592595,69.10714516043663,82.53877769390186,7.0,44.0,21,14:00,18:30,61.0,6,1.2,1.9,1,100.0,150000,6000.0,274,14:00
56.346802681684494,80,0.7043350335210562,42.592592592592595,83.63706195354462,148.4326669359197,7.0,44.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
79.31969246268272,84,0.9442820531271753,42.592592592592595,67.25645816326141,84.79162749515619,7.0,44.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
72.25479373335838,87,0.8305148704983722,42.592592592592595,75.54635989665985,104.5554986641417,7.0,44.0,22,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
87.65558740496635,84,1.0435188976781709,42.592592592592595,65.95674046874046,75.24533509087352,7.0,44.0,23,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
43.26465770602226,80,0.5408082213252783,40.74074074074074,77.11464259028435,178.23934518162224,7.0,45.0,20,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.82355019450188,84,0.8550422642202604,40.74074074074074,60.734038800001144,84.5600623131692,7.0,45.0,20,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
65.61955234408379,87,0.7542477280929171,40.74074074074074,68.16303965449333,103.87611195070711,7.0,45.0,20,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
57.69024822115898,80,0.7211281027644872,40.74074074074074,77.65774711966515,134.6115669704862,7.0,45.0,21,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
82.00084301829338,84,0.9762005121225402,40.74074074074074,61.27714332938194,74.72745532105294,7.0,45.0,21,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
75.39584419131279,87,0.8666188987507217,40.74074074074074,69.10714516043663,91.65909063247713,7.0,45.0,21,14:00,18:30,61.0,5,1.2,1.9,1,100.0,150000,6000.0,274,14:00
47.618054240942,80,0.5952256780117751,40.74074074074074,79.7861438691616,167.5543974675082,7.0,45.0,22,14:00,18:30,61.0,3,1.2,1.9,1,100.0,150000,6000.0,274,14:00
71.9286490380764,84,0.856293440929481,40.74074074074074,63.4055400788784,88.15060608925634,7.0,45.0,22,14:00,18:30,61.0,4,1.2,1.9,1,100.0,150000,6000.0,274,14:00
